CARMA,Name,Name,Name,Name,Fueltype,Fueltype,Fueltype,Fueltype,Technology,Technology,Technology,Technology,Set,Set,Set,Set,Country,Country,Country,Country,Capacity,Capacity,Capacity,Capacity,Efficiency,Efficiency,Efficiency,Efficiency,Duration,Duration,Duration,Duration,Volume_Mm3,Volume_Mm3,Volume_Mm3,Volume_Mm3,DamHeight_m,DamHeight_m,DamHeight_m,DamHeight_m,StorageCapacity_MWh,StorageCapacity_MWh,StorageCapacity_MWh,StorageCapacity_MWh,DateIn,DateIn,DateIn,DateIn,DateRetrofit,DateRetrofit,DateRetrofit,DateRetrofit,DateMothball,DateMothball,DateMothball,DateMothball,DateOut,DateOut,DateOut,DateOut,lat,lat,lat,lat,lon,lon,lon,lon,EIC,EIC,EIC,EIC,projectID,projectID,projectID,projectID
,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC
id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,Plelan grand,,Plélan le grand,,Wind,,Wind,,,,,,PP,,PP,,France,,France,,12.0,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2008.0,,,,2008.0,,,,,,,,,,48.001236999999996,,48.02,,-2.099143,,-2.08,,[nan],,[nan],,['CARMA60247'],nan,['GEO39965'],nan
1490,Pljevlja,,Pljevlja montenegro,,Hard Coal,,Hard Coal,,,,Steam Turbine,,PP,,PP,,Montenegro,,Montenegro,,198.59355652691676,,201.45517536494393,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1982.0,,,,2009.0,,,,,,,,,,43.3567013750142,,43.3342,,19.3584251403809,,19.3271,,[nan],,[nan],,['CARMA34957'],nan,['GEO42685'],nan
1491,Plomin,,Plomin,,Hard Coal,,Hard Coal,,,,Steam Turbine,,PP,,PP,,Croatia,,Croatia,,295.6837397178538,,304.2572442582677,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1969.0,,,,2000.0,,,,,,,,,,45.1366667,,45.137,,14.1811111,,14.164000000000001,,[nan],,[nan],,['CARMA34965'],nan,['GEO44820'],nan
1492,Plouguin,,Plouguin,,Wind,,Wind,,,,,,PP,,PP,,France,,France,,18.0,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2004.0,,,,2005.0,,,,,,,,,,48.533333299999995,,48.5352,,-4.6,,-4.6223,,"[nan, nan]",,"[nan, nan]",,"['CARMA60246', 'CARMA34970']",nan,"['GEO39943', 'GEO39942']",nan
1493,Pocerady,,Pocerady,,Hard Coal,,Lignite,,,,Steam Turbine,,PP,,PP,,Czech Republic,,Czech Republic,,882.638029008519,,915.4202726265312,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1970.0,,,,1994.0,,,,,,,,,,50.42658056,,50.4268,,13.67728333,,13.6788,,[nan],,[nan],,['CARMA35021'],nan,['GEO42197'],nan
1494,Ploumoguer,,Ploumoguer,,Wind,,Wind,,,,,,PP,,PP,,France,,France,,5.25,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2004.0,,,,2004.0,,,,,,,,,,48.4,,48.4011,,-4.7166667,,-4.7523,,[nan],,[nan],,['CARMA34971'],nan,['GEO39944'],nan
1495,Plourgras,,Plougras,,Wind,,Wind,,,,,,PP,,PP,,France,,France,,6.0,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2003.0,,,,2003.0,,,,,,,,,,48.5166667,,48.52,,-3.5666667000000003,,-3.57,,[nan],,[nan],,['CARMA34973'],nan,['GEO39903'],nan
1496,Plourin,,Plourin,,Wind,,Wind,,,,,,PP,,PP,,France,,France,,3.4,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2005.0,,,,2005.0,,,,,,,,,,48.5166667,,48.51,,-4.6833333,,-4.69,,[nan],,[nan],,['CARMA34974'],nan,['GEO39945'],nan
1497,Plouvien,,Plouvien,,Wind,,Wind,,,,,,PP,,PP,,France,,France,,10.4,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2007.0,,,,2007.0,,,,,,,,,,48.533333299999995,,48.53,,-4.45,,-4.45,,[nan],,[nan],,['CARMA34975'],nan,['GEO39946'],nan
1498,Plouye,,Plouyé,,Wind,,Wind,,,,,,PP,,PP,,France,,France,,3.0,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2002.0,,,,2002.0,,,,,,,,,,48.3166667,,48.323,,-3.7333333,,-3.7577,,[nan],,[nan],,['CARMA34976'],nan,['GEO39947'],nan
1499,Pluzunet,,Pluzunet,,Wind,,Wind,,,,,,PP,,PP,,France,,France,,6.0,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2006.0,,,,2006.0,,,,,,,,,,48.640763,,48.65,,-3.3711339999999996,,-3.37,,[nan],,[nan],,['CARMA64389'],nan,['GEO39904'],nan
1500,Rosignano,,Rosignano,,Natural Gas,,Natural Gas,,,,CCGT,,PP,,PP,,Italy,,Italy,,702.2427554028891,,353.22148418896546,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2007.0,,,,2007.0,,,,,,,,,,43.3825,,43.38178,,10.449167,,10.44818,,[nan],,[nan],,['CARMA37991'],nan,['GEO45405'],nan
1501,Roudouallec,,Roudouallec,,Wind,,Wind,,,,,,PP,,PP,,France,,France,,5.6,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2008.0,,,,2008.0,,,,,,,,,,48.1333333,,48.1,,-3.7166667,,-3.7,,[nan],,[nan],,['CARMA64395'],nan,['GEO40026'],nan
1502,Roussas claves,,Roussas,,Wind,,Wind,,,,,,PP,,PP,,France,,France,,21.0,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2006.0,,,,2006.0,,,,,,,,,,44.431737,,44.46,,4.801614,,4.79,,"[nan, nan]",,[nan],,"['CARMA38095', 'CARMA38096']",nan,['GEO39916'],nan
1503,Soulangy,,Soulangy,,Wind,,Wind,,,,,,PP,,PP,,France,,France,,10.0,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,,,0.0,,,,,,,,,,48.942403999999996,,48.9297,,-0.22,,-0.1981,,[nan],,[nan],,['CARMA63962'],nan,['GEO39882'],nan
1504,Serres,,Thermie serres,,Natural Gas,,Natural Gas,,,,Gas Engines,,PP,,CHP,,Greece,,Greece,,20.195216495246484,,14.687430178361078,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2007.0,,,,2007.0,,,,,,,,,,41.085556,,41.0634,,23.549722,,23.5184,,"[nan, nan]",,[nan],,"['CARMA40664', 'CARMA40665']",nan,['GEO42780'],nan
1505,Setubal,,Setubal,,Oil,,Oil,,,,Steam Turbine,,PP,,PP,,Portugal,,Portugal,,861.9617931249479,,875.4628264849287,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1979.0,,,,1983.0,,,,,,,,,,38.5243985895361,,38.51,,-8.88819694519043,,-8.845,,[nan],,[nan],,['CARMA40710'],nan,['GEO43567'],nan
1506,Shamrock,,Shamrock,,Hard Coal,,Hard Coal,,,,Steam Turbine,,PP,,PP,,Germany,,Germany,,109.44711559705635,,110.63899791209735,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1957.0,,,,1957.0,,,,,,,,,,51.52848698,,51.5283,,7.177795746,,7.178999999999999,,[nan],,[nan],,['CARMA40840'],nan,['GEO45029'],nan
1507,Shotton,,Shotton,,Natural Gas,,Natural Gas,,,,,,PP,,CHP,,United Kingdom,,United Kingdom,,199.1982717940221,,192.77252109098916,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2001.0,,,,2001.0,,,,,,,,,,,,53.233244110493004,,,,-3.0337715148926003,,[nan],,[nan],,['CARMA41390'],nan,['GEO5387'],nan
1508,Sisak,,Sisak,,Oil,,Oil,,,,Steam Turbine,,PP,,PP,,Croatia,,Croatia,,392.19261587185133,,367.69438712367,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1970.0,,,,1976.0,,,,,,,,,,45.466111100000006,,45.4538,,16.3783333,,16.4144,,"[nan, nan]",,[nan],,"['CARMA41796', 'CARMA41795']",nan,['GEO44821'],nan
1509,Sizewell,,Sizewell shutdown,,Nuclear,,Nuclear,,,,,,PP,,PP,,United Kingdom,,United Kingdom,,1255.248495319885,,1188.6822872347395,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1966.0,,,,1995.0,,,,,,,,,,52.2133333333,,52.214474601575496,,1.6186111111,,1.61976624268805,,[nan],,"[nan, nan]",,['CARMA41833'],nan,"['GEO5424', 'GEO5425']",nan
1510,Souleilla,,Souleilla corbières,,Wind,,Wind,,,,,,PP,,PP,,France,,France,,7.8,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2001.0,,,,2001.0,,,,,,,,,,42.9227,,42.91,,2.944123,,2.92,,[nan],,[nan],,['CARMA42464'],nan,['GEO39859'],nan
1511,Rudaiciai,,Rudaiciai vydmantai lithuania,,Wind,,Wind,,,,,,PP,,PP,,Lithuania,,Lithuania,,30.0,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2007.0,,,,2007.0,,,,,,,,,,,,55.9152,,,,21.1745,,[nan],,[nan],,['CARMA48631'],nan,['GEO42168'],nan
1512,Sremska mitrovica,,Sremska mitrovica,,Hard Coal,,Oil,,,,Steam Turbine,,PP,,CHP,,Serbia,,Serbia,,44.57322046493021,,39.39582719182179,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1963.0,,,,1979.0,,,,,,,,,,44.976389000000005,,44.9611,,19.612222,,19.6543,,[nan],,[nan],,['CARMA42764'],nan,['GEO44120'],nan
1513,Sudenai,,Sudenai lithuania,,Wind,,Wind,,,,,,PP,,PP,,Lithuania,,Lithuania,,14.0,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,56.08445,,,,21.21975,,[nan],,[nan],,['CARMA62638'],nan,['GEO42169'],nan
1514,Sulcis,,Enel sulcis grazia deledda,,Hard Coal,,Hard Coal,,,,Steam Turbine,,PP,,PP,,Italy,,Italy,,511.930056824941,,539.3651148214745,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1965.0,,,,2001.0,,,,,,,,,,39.195278,,39.1961,,8.4,,8.4002,,[nan],,[nan],,['CARMA43614'],nan,['GEO42710'],nan
1515,Svanemolle,,Svanemolle,,Natural Gas,,Natural Gas,,,,Steam Turbine,,PP,,CHP,,Denmark,,Denmark,,159.72580318967672,,74.24141245140346,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1995.0,,,,1995.0,,,,,,,,,,55.6759389272801,,55.7131,,12.5655269622803,,12.588,,[nan],,[nan],,['CARMA43927'],nan,['GEO44234'],nan
1516,Talizat rezentieres,,Talizat rézentières,,Wind,,Wind,,,,,,PP,,PP,,France,,France,,18.0,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2008.0,,,,2009.0,,,,,,,,,,,,45.13,,,,3.1,,[nan],,[nan],,['CARMA59803'],nan,['GEO39885'],nan
1517,Tambour,,Tambours,,Wind,,Wind,,,,,,PP,,PP,,France,,France,,8.35,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2007.0,,,,2007.0,,,,,,,,,,50.3,,50.303000000000004,,2.2166667,,2.208,,[nan],,[nan],,['CARMA44436'],nan,['GEO40058'],nan
1518,Serene melfi,,Bg melfi,,Natural Gas,,Natural Gas,,,,CCGT,,PP,,CHP,,Italy,,Italy,,94.55033177319945,,91.03646499715605,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1997.0,,,,1997.0,,,,,,,,,,41.066111,,41.0664,,15.711110999999999,,15.7119,,[nan],,[nan],,['CARMA40610'],nan,['GEO44006'],nan
1519,Serene cassino,,Bg cassino,,Natural Gas,,Natural Gas,,,,CCGT,,PP,,CHP,,Italy,,Italy,,88.12458107016647,,91.03646499715605,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1997.0,,,,1997.0,,,,,,,,,,41.474167,,41.476000000000006,,13.751389000000001,,13.752,,[nan],,[nan],,['CARMA40609'],nan,['GEO44005'],nan
1520,Seraing,,Seraing,,Natural Gas,,Natural Gas,,,,CCGT,,PP,,PP,,Belgium,,Belgium,,593.7301853163851,,418.7677389869178,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1994.0,,,,1994.0,,,,,,,,,,50.59335905228865,,50.603,,5.49602315826416,,5.4917,,"[nan, nan]",,[nan],,"['CARMA40595', 'CARMA40596']",nan,['GEO41967'],nan
1521,Sellafield,,Fellside,,Natural Gas,,Natural Gas,,,,,,PP,,CHP,,United Kingdom,,United Kingdom,,159.23010242115706,,165.23358950656214,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,54.4220207215944,,54.418386857174994,,-3.5054775811539,,-3.4883308410645,,[nan],,[nan],,['CARMA40474'],nan,['GEO3162'],nan
1522,Seglien,,Séglien ar tri milin,,Wind,,Wind,,,,,,PP,,PP,,France,,France,,9.0,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2006.0,,,,2006.0,,,,,,,,,,48.106896,,48.12,,-3.159251,,-3.16,,[nan],,[nan],,['CARMA40405'],nan,['GEO40027'],nan
1523,Seal sands basf,,Seal sands,,Natural Gas,,Natural Gas,,,,,,PP,,PP,,United Kingdom,,United Kingdom,,68.84732896106755,,45.89821930737837,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1997.0,,,,1997.0,,,,,,,,,,54.5762292926554,,54.60907192401,,-1.23483297623165,,-1.2008678913116,,[nan],,[nan],,['CARMA40325'],nan,['GEO5302'],nan
1524,Seabank,,Seabank,,Natural Gas,,Natural Gas,,,,CCGT,,PP,,PP,,United Kingdom,,United Kingdom,,1051.9871865251123,,1042.3675242174368,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2000.0,,,,2001.0,,,,,,,,,,51.528976,,51.5392,,-2.653412,,-2.67,,[nan],,[nan],,['CARMA40310'],nan,['GEO5298'],nan
1525,Schelle,,Schelle,,Wind,,Wind,,,,,,PP,,PP,,Belgium,,Belgium,,4.5,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2001.0,,,,2001.0,,,,,,,,,,51.1261520467933,,51.1265,,4.34114456176758,,4.3226,,[nan],,[nan],,['CARMA40086'],nan,['GEO41972'],nan
1526,Sauzlet,,Saulzet,,Wind,,Wind,,,,,,PP,,PP,,France,,France,,1.2,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2008.0,,,,2008.0,,,,,,,,,,45.415071000000005,,45.43,,3.033187,,3.04,,[nan],,[nan],,['CARMA39973'],nan,['GEO2152'],nan
1527,Sarmato,,Edison sarmato,,Natural Gas,,Natural Gas,,,,CCGT,,PP,,CHP,,Italy,,Italy,,167.06951827885726,,163.86563699488087,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1998.0,,,,2003.0,,,,,,,,,,45.056964,,45.0522,,9.492361,,9.5072,,[nan],,[nan],,['CARMA39863'],nan,['GEO44018'],nan
1528,Salzburg mitte,,Salzburg mitte,,Natural Gas,,Natural Gas,,,,CCGT,,PP,,CHP,,Austria,,Austria,,78.08205068571208,,76.19752120261961,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2001.0,,,,2003.0,,,,,,,,,,47.799405643506404,,47.8092,,13.0439901351929,,13.038,,[nan],,[nan],,['CARMA38973'],nan,['GEO45179'],nan
1529,Saltend,,Saltend,,Natural Gas,,Natural Gas,,,,CCGT,,PP,,PP,,United Kingdom,,United Kingdom,,1101.5572633770807,,1092.4375799658726,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2000.0,,,,2000.0,,,,,,,,,,53.737063,,53.734801879547994,,-0.238931,,-0.24341583251952997,,[nan],,[nan],,['CARMA38914'],nan,['GEO5231'],nan
1530,Sainbois,,Sainbois,,Wind,,Wind,,,,,,PP,,PP,,France,,France,,11.5,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2006.0,,,,2006.0,,,,,,,,,,,,48.02,,,,1.63,,[nan],,[nan],,['CARMA38639'],nan,['GEO39975'],nan
1531,Sablons,,Sablons,,Wind,,Wind,,,,,,PP,,PP,,France,,France,,10.0,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,,,0.0,,,,,,,,,,48.942403999999996,,48.9297,,-0.22,,-0.1981,,[nan],,[nan],,['CARMA58146'],nan,['GEO39879'],nan
1532,Rye,,Rye house,,Natural Gas,,Natural Gas,,,,,,PP,,PP,,United Kingdom,,United Kingdom,,653.590642937068,,656.3445360955106,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1993.0,,,,1993.0,,,,,,,,,,51.761615,,51.762607631513994,,0.0087766,,0.0094199180603027,,[nan],,[nan],,['CARMA38362'],nan,['GEO5191'],nan
1533,Ruien,,Ruien,,Hard Coal,,Hard Coal,,,,Steam Turbine,,PP,,PP,,Belgium,,Belgium,,798.7874162527097,,819.6505761987878,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1966.0,,,,1998.0,,,,,,,,,,50.783072,,50.7836,,3.4753800000000004,,3.4904,,[nan],,[nan],,['CARMA38226'],nan,['GEO41974'],nan
1534,Rugeley,,Rugeley shutdown,,Hard Coal,,Hard Coal,,,,Steam Turbine,,PP,,PP,,United Kingdom,,United Kingdom,,926.7699304589449,,921.9916492674779,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1970.0,,,,1970.0,,,,,,,,,,52.7568923,,52.75699300000001,,-1.9214401,,-1.9162720000000002,,[nan],,[nan],,['CARMA38218'],nan,['GEO5180'],nan
1535,Cordenons,Cordenons,,,Hydro,Hydro,,,,,,,PP,PP,,,Italy,Italy,,,11.799647222279841,11.0,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,45.9897222,45.9858407,,,12.7019444,12.7035513,,,[nan],['26WIMPI-S06CRDN8'],,,['CARMA9346'],['26WIMPI-S06CRDN8'],nan,nan
1536,Cornia,Cornia,,,Geothermal,Geothermal,,,,,,,PP,PP,,,Italy,Italy,,,32.8,17.0,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,44.29863719999999,,,,10.6990438,,,[nan],['26WIMPI-S09C2RNB'],,,['CARMA9395'],['26WIMPI-S09C2RNB'],nan,nan
1537,Creva,Creva,,,Hydro,Hydro,,,,,,,PP,PP,,,Italy,Italy,,,9.57198520981403,11.0,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,46.0018507571774,45.9950115,,,8.7451171875,8.756768199999998,,,[nan],['26WIMPI-S03CRVER'],,,['CARMA65584'],['26WIMPI-S03CRVER'],nan,nan
1538,Rete,Rete,,,Natural Gas,Natural Gas,,,,,,,PP,PP,,,Italy,Italy,,,77.98107460323585,74.0,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,44.698250405038,40.9389167,,,10.6312465667725,14.367575800000001,,,[nan],['26WIMPI-S08AGCA5'],,,['CARMA36971'],['26WIMPI-S08AGCA5'],nan,nan
1539,Predare,Predare,,,Hydro,Hydro,,,,,,,PP,PP,,,Italy,Italy,,,10.355147636071543,12.0,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,44.316254,,,,10.341393,,,,[nan],['26WIMPI-S08PRDRY'],,,['CARMA35700'],['26WIMPI-S08PRDRY'],nan,nan
1540,Priolo gargallo,Priolo gargallo,,,Solar,Solar,,,,,,,PP,PP,,,Italy,Italy,,,0.812,13.0,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,37.157247,37.15785839999999,,,15.180194,15.1837006,,,[nan],['26WIMPI-00834908'],,,['CARMA59872'],['26WIMPI-00834908'],nan,nan
1541,Pulawy,Za puławy,,,Hard Coal,Hard Coal,,,,,,,PP,PP,,,Poland,Poland,,,103.26864939399671,82.0,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,51.4165522214408,51.4508204,,,21.9693946838379,21.9841354,,,[nan],['19W000000000212F'],,,['CARMA36028'],['19W000000000212F'],nan,nan
1542,Rancia,Rancia,,,Geothermal,Geothermal,,,,,,,PP,PP,,,Italy,Italy,,,40.0,36.0,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,43.260936,43.23085,,,11.043626,13.3558499,,,[nan],"['26WIMPI-S09R2NC7', '26WIMPI-S09RNCAY']",,,['CARMA36590'],"['26WIMPI-S09RNCAY', '26WIMPI-S09R2NC7']",nan,nan
1543,Rende recycling,Rende ecosesto,,,Bioenergy,Bioenergy,,,,,,,PP,PP,,,Italy,Italy,,,14.447489795918367,14.0,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,39.331993,39.3317751,,,16.184391,16.183902800000002,,,[nan],['26WIMPI-S18RENDU'],,,['CARMA58180'],['26WIMPI-S18RENDU'],nan,nan
1544,Republika,Chp republika pk,,,Hard Coal,Lignite,,,,,,,PP,CHP,,,Bulgaria,Bulgaria,,,92.67699304589449,105.0,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,42.6,42.606775,,,23.033333300000002,23.078381,,,[nan],['32W001100100005S'],,,['CARMA37090'],['32W001100100005S'],nan,nan
1545,Reuter,Reuter,,,Hard Coal,Hard Coal,,,,,,,PP,PP,,,Germany,Germany,,,204.77202272997638,160.0,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,52.5243681651343,51.215069899999996,,,13.410530090332001,6.7555926999999985,,,[nan],['11WD8REUT5X----M'],,,['CARMA37137'],['11WD8REUT5X----M'],nan,nan
1546,Pomorzany,Pomorzany,,,Hard Coal,Hard Coal,,,,,,,PP,PP,,,Poland,Poland,,,105.91656348102228,134.2,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,53.39221,53.39894820000001,,,14.525685000000001,14.533939199999999,,,[nan],['19W000000000168T'],,,['CARMA35156'],['19W000000000168T'],nan,nan
1547,Riedersbach,Kraftwerk riedersbach,,,Hard Coal,Hard Coal,,,,,,,PP,PP,,,Austria,Austria,,,189.76717623683157,150.0,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,47.75,48.023540000000004,,,13.833333300000001,12.84731,,,[nan],['14WENERGIEAGWR05'],,,['CARMA37295'],['14WENERGIEAGWR05'],nan,nan
1548,Romerbrucke,Kraftwerk römerbrücke,,,Hard Coal,Natural Gas,,,,,,,PP,PP,,,Germany,Germany,,,104.15128742300524,125.0,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,49.2333333,49.223980100000006,,,7.0,7.0151902999999995,,,[nan],['11WD7UCHT5XROSOK'],,,['CARMA37892'],['11WD7UCHT5XROSOK'],nan,nan
1549,Rzeszow,Ec rzeszów,,,Natural Gas,Natural Gas,,,,,,,PP,PP,,,Poland,Poland,,,91.79643861475674,101.0,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,50.061440999999995,50.041186700000004,,,22.027189,21.999119600000004,,,[nan],['19W000000000169R'],,,['CARMA38379'],['19W000000000169R'],nan,nan
1550,Sandreuth,Nürnberg sandreuth,,,Natural Gas,Natural Gas,,,,,,,PP,PP,,,Germany,Germany,,,82.61679475328107,181.0,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,49.447778,49.4311763,,,11.068333,11.059902699999999,,,[nan],['11WD2SRKW000345J'],,,['CARMA39433'],['11WD2SRKW000345J'],nan,nan
1551,Sasso pisano,Sasso,,,Geothermal,Geothermal,,,,,,,PP,PP,,,Italy,Italy,,,20.0,20.0,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,43.55,42.4690901,,,11.45,13.5654488,,,[nan],['26WIMPI-S09S2SST'],,,['CARMA39904'],['26WIMPI-S09S2SST'],nan,nan
1552,Seinajoki sevo,Seinäjoki,,,Bioenergy,Bioenergy,,,,,,,PP,PP,,,Finland,Finland,,,128.97857142857143,120.0,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,62.8,62.787735,,,22.8333333,22.8504338,,,[nan],['44W-T-YT-000009A'],,,['CARMA40425'],['44W-T-YT-000009A'],nan,nan
1553,Prata,Le prata,,,Geothermal,Geothermal,,,,,,,PP,PP,,,Italy,Italy,,,20.0,20.0,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,43.55,43.0691193,,,11.45,12.8194916,,,[nan],['26WIMPI-S09LPRTA'],,,['CARMA24762'],['26WIMPI-S09LPRTA'],nan,nan
